text,label,tokens
calon presiden republik indonesia nomor urut ganjar pranowo tidak mainmain jaga konstitusi atur dasar negara percaya,Ideologi,"['calon', 'presiden', 'republik', 'indonesia', 'nomor', 'urut', 'ganjar', 'pranowo', 'tidak', 'mainmain', 'jaga', 'konstitusi', 'atur', 'dasar', 'negara', 'percaya']"
menteri tahan prabowo subianto menteri tani andi amran sulaiman arah acara gera tingkat produksi pangan nasional provinsi jawa barat selasa,Pertahanan dan Keamanan,"['menteri', 'tahan', 'prabowo', 'subianto', 'menteri', 'tani', 'andi', 'amran', 'sulaiman', 'arah', 'acara', 'gera', 'tingkat', 'produksi', 'pangan', 'nasional', 'provinsi', 'jawa', 'barat', 'selasa']"
prabowo utama bangun hijau lestari,Ekonomi,"['prabowo', 'utama', 'bangun', 'hijau', 'lestari']"
prabowo sindir anies pamer riwayat sekolah negeri maaf,Politik,"['prabowo', 'sindir', 'anies', 'pamer', 'riwayat', 'sekolah', 'negeri', 'maaf']"
kuat sukses ganjar pranowo mahfud md pilpres,Ideologi,"['kuat', 'sukses', 'ganjar', 'pranowo', 'mahfud', 'md', 'pilpres']"
pilih pimpin milik visi maju bangsa ganjar pranowo mahfud md lupa hak pilih jnk,Politik,"['pilih', 'pimpin', 'milik', 'visi', 'maju', 'bangsa', 'ganjar', 'pranowo', 'mahfud', 'md', 'lupa', 'hak', 'pilih', 'jnk']"
selamat malam warga duma jis kampung bayam salah hasil karya anak bangsa anies baswedan kerja kolaborasi,Politik,"['selamat', 'malam', 'warga', 'duma', 'jis', 'kampung', 'bayam', 'salah', 'hasil', 'karya', 'anak', 'bangsa', 'anies', 'baswedan', 'kerja', 'kolaborasi']"
program daya perempuan lapang kerja prioritas utama ganjar mahfud ganjar pranowo bukti,Politik,"['program', 'daya', 'perempuan', 'lapang', 'kerja', 'prioritas', 'utama', 'ganjar', 'mahfud', 'ganjar', 'pranowo', 'bukti']"
pecat berani pecat anies bongkar lebih bayar menteri uang sudirman bongkar setya novanto jonan tolak kereta cepat sekolah umum susastra islam ijin ekspor benih lobster perang lord luhut,Politik,"['pecat', 'berani', 'pecat', 'anies', 'bongkar', 'lebih', 'bayar', 'menteri', 'uang', 'sudirman', 'bongkar', 'setya', 'novanto', 'jonan', 'tolak', 'kereta', 'cepat', 'sekolah', 'umum', 'susastra', 'islam', 'ijin', 'ekspor', 'benih', 'lobster', 'perang', 'lord', 'luhut']"
prabowo putus hubung gerombol tidak uas rizieq bahar bin smith pilih gabung anggota taman ismail marzuki koalisi jokowi pasti prabowo pilpres,Politik,"['prabowo', 'putus', 'hubung', 'gerombol', 'tidak', 'uas', 'rizieq', 'bahar', 'bin', 'smith', 'pilih', 'gabung', 'anggota', 'taman', 'ismail', 'marzuki', 'koalisi', 'jokowi', 'pasti', 'prabowo', 'pilpres']"
timnas amin bela anies debat calon presiden bahas bijak publik serang pribadi,Politik,"['timnas', 'amin', 'bela', 'anies', 'debat', 'calon', 'presiden', 'bahas', 'bijak', 'publik', 'serang', 'pribadi']"
maaf yeee sorryy yeee prabowo gibran indikasi korupsi apa macam ektp success fee gelar event formula,Ekonomi,"['maaf', 'yeee', 'sorryy', 'yeee', 'prabowo', 'gibran', 'indikasi', 'korupsi', 'apa', 'macam', 'ektp', 'success', 'fee', 'gelar', 'event', 'formula']"
anak muda indonesia future nation hand tourism indonesia mart and expo change anies presidentsampaikan yang teman adu ide agence madagascar de presse gagasantunjukan karyakarya anies ubah indonesia,Ideologi,"['anak', 'muda', 'indonesia', 'future', 'nation', 'hand', 'tourism', 'indonesia', 'mart', 'and', 'expo', 'change', 'anies', 'presidentsampaikan', 'yang', 'teman', 'adu', 'ide', 'agence', 'madagascar', 'de', 'presse', 'gagasantunjukan', 'karyakarya', 'anies', 'ubah', 'indonesia']"
habis baca artikel cak imin tobat ekologis nemu tulis anies juli mulia perempuan generasi suka tulis begini alih visimisi karena nyertain konteks elaboratif rencana link,Sosial Budaya,"['habis', 'baca', 'artikel', 'cak', 'imin', 'tobat', 'ekologis', 'nemu', 'tulis', 'anies', 'juli', 'mulia', 'perempuan', 'generasi', 'suka', 'tulis', 'begini', 'alih', 'visimisi', 'karena', 'nyertain', 'konteks', 'elaboratif', 'rencana', 'link']"
pimpin buka kreatif ganjar pranowo kolaborasi guru program bawa ubah masyarakat,Politik,"['pimpin', 'buka', 'kreatif', 'ganjar', 'pranowo', 'kolaborasi', 'guru', 'program', 'bawa', 'ubah', 'masyarakat']"
viral antri warga ambil sembilan bahan pokok antri gas elpiji warga antri dengar ide gagas anies sehat indonesia,Ideologi,"['viral', 'antri', 'warga', 'ambil', 'sembilan', 'bahan', 'pokok', 'antri', 'gas', 'elpiji', 'warga', 'antri', 'dengar', 'ide', 'gagas', 'anies', 'sehat', 'indonesia']"
prabowo sindir calon presiden pilih internet gratis makan gratis lamban pimpin,Politik,"['prabowo', 'sindir', 'calon', 'presiden', 'pilih', 'internet', 'gratis', 'makan', 'gratis', 'lamban', 'pimpin']"
banteng prabowo nyata diam terang realita lapang tidak salah statement mas bambang yang susah kawan lawan dasar survey lembaga sandi negara konstituen partai demokrasi indonesia migrasi dukung prabowo putar kelar,Politik,"['banteng', 'prabowo', 'nyata', 'diam', 'terang', 'realita', 'lapang', 'tidak', 'salah', 'statement', 'mas', 'bambang', 'yang', 'susah', 'kawan', 'lawan', 'dasar', 'survey', 'lembaga', 'sandi', 'negara', 'konstituen', 'partai', 'demokrasi', 'indonesia', 'migrasi', 'dukung', 'prabowo', 'putar', 'kelar']"
jaua suparna anies nya fakultas ekonomi nya bijak uang nya political ekonomi agence madagascar de presse bangun,Ekonomi,"['jaua', 'suparna', 'anies', 'nya', 'fakultas', 'ekonomi', 'nya', 'bijak', 'uang', 'nya', 'political', 'ekonomi', 'agence', 'madagascar', 'de', 'presse', 'bangun']"
pasang prabowo gibran menang pilpres putar,Politik,"['pasang', 'prabowo', 'gibran', 'menang', 'pilpres', 'putar']"
gories mere tokoh legenda densus bidan lahir pasu anti teroris putra flores libat ungkap aksi teror indonesia densus hasil cegah aksi teror kerja aman tokoh jarang muncul publik intelijen mumpuni yang negeri gories mere pasca jokowi menang ancam bunuh karena anggap tokoh yang peran memenamgkan beliau hadir acara ganjar surabaya purnawirawan polisi republik indonesia gelisah situasi gila,Pertahanan dan Keamanan,"['gories', 'mere', 'tokoh', 'legenda', 'densus', 'bidan', 'lahir', 'pasu', 'anti', 'teroris', 'putra', 'flores', 'libat', 'ungkap', 'aksi', 'teror', 'indonesia', 'densus', 'hasil', 'cegah', 'aksi', 'teror', 'kerja', 'aman', 'tokoh', 'jarang', 'muncul', 'publik', 'intelijen', 'mumpuni', 'yang', 'negeri', 'gories', 'mere', 'pasca', 'jokowi', 'menang', 'ancam', 'bunuh', 'karena', 'anggap', 'tokoh', 'yang', 'peran', 'memenamgkan', 'beliau', 'hadir', 'acara', 'ganjar', 'surabaya', 'purnawirawan', 'polisi', 'republik', 'indonesia', 'gelisah', 'situasi', 'gila']"
dedikasi mas bowo negara satu republik indonesia daulat merdeka ekonomi tangan kali tuju sih prabowo,Politik,"['dedikasi', 'mas', 'bowo', 'negara', 'satu', 'republik', 'indonesia', 'daulat', 'merdeka', 'ekonomi', 'tangan', 'kali', 'tuju', 'sih', 'prabowo']"
kuasa lahan olej prabowo yang berhektarhektar urus personal prabowo elit yang sebab timpang sosial serius negara orang seperti prabowolah yang hidup rakyat susah saya akn terus suara,Sosial Budaya,"['kuasa', 'lahan', 'olej', 'prabowo', 'yang', 'berhektarhektar', 'urus', 'personal', 'prabowo', 'elit', 'yang', 'sebab', 'timpang', 'sosial', 'serius', 'negara', 'orang', 'seperti', 'prabowolah', 'yang', 'hidup', 'rakyat', 'susah', 'saya', 'akn', 'terus', 'suara']"
nonton kemarin prabowo tidak kapable elo tahan kelola negara solusi ucap terimakasih melulu simpaty,Politik,"['nonton', 'kemarin', 'prabowo', 'tidak', 'kapable', 'elo', 'tahan', 'kelola', 'negara', 'solusi', 'ucap', 'terimakasih', 'melulu', 'simpaty']"
anies ambisi pribadi silah mundur rakyat percaya negara agence madagascar de presse rendah negara penting tuju silah retweet,Politik,"['anies', 'ambisi', 'pribadi', 'silah', 'mundur', 'rakyat', 'percaya', 'negara', 'agence', 'madagascar', 'de', 'presse', 'rendah', 'negara', 'penting', 'tuju', 'silah', 'retweet']"
kartu tanda duduk sakti program unggul ganjarmahfud inovasi baru kelola bantu sosial integrasi data duduk program program bansos salur sasar tahu lengkap langsung saja simak infografis,Ideologi,"['kartu', 'tanda', 'duduk', 'sakti', 'program', 'unggul', 'ganjarmahfud', 'inovasi', 'baru', 'kelola', 'bantu', 'sosial', 'integrasi', 'data', 'duduk', 'program', 'program', 'bansos', 'salur', 'sasar', 'tahu', 'lengkap', 'langsung', 'saja', 'simak', 'infografis']"
prabowo gibran tahan kuat pondasi utama aman negara bawa indonesia arah aman,Pertahanan dan Keamanan,"['prabowo', 'gibran', 'tahan', 'kuat', 'pondasi', 'utama', 'aman', 'negara', 'bawa', 'indonesia', 'arah', 'aman']"
ganjar ngejaga tani sarana produksi nyaman tangan,Politik,"['ganjar', 'ngejaga', 'tani', 'sarana', 'produksi', 'nyaman', 'tangan']"
tiada patut ucap kecuali syukur alhamdulillah habib ulama dukung pasang amin anies baswedan muhaimin iskandar pasang nomor menang indonesia adil makmur wujud,Politik,"['tiada', 'patut', 'ucap', 'kecuali', 'syukur', 'alhamdulillah', 'habib', 'ulama', 'dukung', 'pasang', 'amin', 'anies', 'baswedan', 'muhaimin', 'iskandar', 'pasang', 'nomor', 'menang', 'indonesia', 'adil', 'makmur', 'wujud']"
adi informasi isu utama kampung sulit air bersih naik air laut prabowo subianto,Sumber Daya Alam,"['adi', 'informasi', 'isu', 'utama', 'kampung', 'sulit', 'air', 'bersih', 'naik', 'air', 'laut', 'prabowo', 'subianto']"
calon presiden republik indonesia ganjar pranowo pimpin paham korupsi musuh hadap,Ideologi,"['calon', 'presiden', 'republik', 'indonesia', 'ganjar', 'pranowo', 'pimpin', 'paham', 'korupsi', 'musuh', 'hadap']"
daebak cilacap momen anies baswedan kampanye akbar januari indonesia people deserve lebih baik,Politik,"['daebak', 'cilacap', 'momen', 'anies', 'baswedan', 'kampanye', 'akbar', 'januari', 'indonesia', 'people', 'deserve', 'lebih', 'baik']"
timnas amin polisi usut ancam bunuh anies baswedan,Pertahanan dan Keamanan,"['timnas', 'amin', 'polisi', 'usut', 'ancam', 'bunuh', 'anies', 'baswedan']"
kunjung air bersih naik air laut sembilan lurah jakarta utara perhati serius prabowo subianto calon presiden nomor urut,Sumber Daya Alam,"['kunjung', 'air', 'bersih', 'naik', 'air', 'laut', 'sembilan', 'lurah', 'jakarta', 'utara', 'perhati', 'serius', 'prabowo', 'subianto', 'calon', 'presiden', 'nomor', 'urut']"
zulhas korban indonesia prabowo militer prabowogibran,Politik,"['zulhas', 'korban', 'indonesia', 'prabowo', 'militer', 'prabowogibran']"
nayain anies anggar dana sudah dijelaain detail ilmiah bilang susah salah angin tidak kartu tanda duduk debat muncul istilah sgie jujur tidak bilang kelas calon wakil presiden masak tidak erti debat tiga anggar srh ngejelasin tapi serang personal rahasia negara dukung apa seh serang terus sabar iya tetep semangat iya tidak tega banget ngelihatnya buat sakit hati banget menang bombay otak sudah sengklek sono,Politik,"['nayain', 'anies', 'anggar', 'dana', 'sudah', 'dijelaain', 'detail', 'ilmiah', 'bilang', 'susah', 'salah', 'angin', 'tidak', 'kartu', 'tanda', 'duduk', 'debat', 'muncul', 'istilah', 'sgie', 'jujur', 'tidak', 'bilang', 'kelas', 'calon', 'wakil', 'presiden', 'masak', 'tidak', 'erti', 'debat', 'tiga', 'anggar', 'srh', 'ngejelasin', 'tapi', 'serang', 'personal', 'rahasia', 'negara', 'dukung', 'apa', 'seh', 'serang', 'terus', 'sabar', 'iya', 'tetep', 'semangat', 'iya', 'tidak', 'tega', 'banget', 'ngelihatnya', 'buat', 'sakit', 'hati', 'banget', 'menang', 'bombay', 'otak', 'sudah', 'sengklek', 'sono']"
jenderal tentara nasional indonesia culik aku culik pecat hukum negara seret prabowo adil adil ham jenderal tua yang pecat prabowopun dukung bagai calon presiden jenderal penghianat negara maling negara,Politik,"['jenderal', 'tentara', 'nasional', 'indonesia', 'culik', 'aku', 'culik', 'pecat', 'hukum', 'negara', 'seret', 'prabowo', 'adil', 'adil', 'ham', 'jenderal', 'tua', 'yang', 'pecat', 'prabowopun', 'dukung', 'bagai', 'calon', 'presiden', 'jenderal', 'penghianat', 'negara', 'maling', 'negara']"
program anies otonomi daerah desa harap maju jawa barat akar rumput,Sosial Budaya,"['program', 'anies', 'otonomi', 'daerah', 'desa', 'harap', 'maju', 'jawa', 'barat', 'akar', 'rumput']"
kembang umkm koperasi fokus utama pasang ganjarmahfud pilpres inovasi bantu mudah umkm bagai sektor,Politik,"['kembang', 'umkm', 'koperasi', 'fokus', 'utama', 'pasang', 'ganjarmahfud', 'pilpres', 'inovasi', 'bantu', 'mudah', 'umkm', 'bagai', 'sektor']"
pj gubernur jakarta heru budi curah hati kalau anggar tidak untuk urus daerah khusus ibukota jakarta alhamdulillah faham bgtu bagus managemen agence madagascar de presse tata kelola anies jadi gubernur daerah khusus ibukota jakarta insya allah indonesia maju tang pimpin yang seperti anies,Politik,"['pj', 'gubernur', 'jakarta', 'heru', 'budi', 'curah', 'hati', 'kalau', 'anggar', 'tidak', 'untuk', 'urus', 'daerah', 'khusus', 'ibukota', 'jakarta', 'alhamdulillah', 'faham', 'bgtu', 'bagus', 'managemen', 'agence', 'madagascar', 'de', 'presse', 'tata', 'kelola', 'anies', 'jadi', 'gubernur', 'daerah', 'khusus', 'ibukota', 'jakarta', 'insya', 'allah', 'indonesia', 'maju', 'tang', 'pimpin', 'yang', 'seperti', 'anies']"
hasil ngobrol barng ganjar itu manfaat banget beliau dorong bahasa melayu banget ekonomi kreatif,Ekonomi,"['hasil', 'ngobrol', 'barng', 'ganjar', 'itu', 'manfaat', 'banget', 'beliau', 'dorong', 'bahasa', 'melayu', 'banget', 'ekonomi', 'kreatif']"
ganjar pranowo prof mahfud ganjar rakyat pimpin hati peduli empati derita rakyat dasar kebijakannyaqqbxa,Politik,"['ganjar', 'pranowo', 'prof', 'mahfud', 'ganjar', 'rakyat', 'pimpin', 'hati', 'peduli', 'empati', 'derita', 'rakyat', 'dasar', 'kebijakannyaqqbxa']"
mantan panglima tentara nasional indonesia kepala staf angkat darat panglima tentara nasional indonesia awal proses hukum oknumoknum tentara nasional indonesia rawan ganjar mahfud warga lenceng,Pertahanan dan Keamanan,"['mantan', 'panglima', 'tentara', 'nasional', 'indonesia', 'kepala', 'staf', 'angkat', 'darat', 'panglima', 'tentara', 'nasional', 'indonesia', 'awal', 'proses', 'hukum', 'oknumoknum', 'tentara', 'nasional', 'indonesia', 'rawan', 'ganjar', 'mahfud', 'warga', 'lenceng']"
rebut suara rakyat anies utama dialog,Politik,"['rebut', 'suara', 'rakyat', 'anies', 'utama', 'dialog']"
susilo bambang yudhoyono ajak kader menang prabowo demokrat masuk perintah,Politik,"['susilo', 'bambang', 'yudhoyono', 'ajak', 'kader', 'menang', 'prabowo', 'demokrat', 'masuk', 'perintah']"
pesan putra papua anies baswedan titip papua,Sosial Budaya,"['pesan', 'putra', 'papua', 'anies', 'baswedan', 'titip', 'papua']"
hutan jati cilacap hutan mangrove banyuwangi tani percaya anies jaga lestari alam,Sumber Daya Alam,"['hutan', 'jati', 'cilacap', 'hutan', 'mangrove', 'banyuwangi', 'tani', 'percaya', 'anies', 'jaga', 'lestari', 'alam']"
duga oknum yang bicara bngst apa anies pilih indonesia,Politik,"['duga', 'oknum', 'yang', 'bicara', 'bngst', 'apa', 'anies', 'pilih', 'indonesia']"
masyarakat leluasa keluh ganjar mmberi solusi,Politik,"['masyarakat', 'leluasa', 'keluh', 'ganjar', 'mmberi', 'solusi']"
calon presiden calon wakil presiden ganjar pranowo mahfud md mahfud md benerbener perhati didik ajak guru program edukatif keren,Politik,"['calon', 'presiden', 'calon', 'wakil', 'presiden', 'ganjar', 'pranowo', 'mahfud', 'md', 'mahfud', 'md', 'benerbener', 'perhati', 'didik', 'ajak', 'guru', 'program', 'edukatif', 'keren']"
lahan ribu hektare prabowo jk anies periksa bawaslu saksi jokowi,Politik,"['lahan', 'ribu', 'hektare', 'prabowo', 'jk', 'anies', 'periksa', 'bawaslu', 'saksi', 'jokowi']"
minus prabowo duga langgar ham berat proyek food estate gagal emotional management tidak bagus skill masalah solving kalah anies ganjar tidak dengar yang diktator cawapresnya hasil praktik nepotisme tambahin saja deh,Politik,"['minus', 'prabowo', 'duga', 'langgar', 'ham', 'berat', 'proyek', 'food', 'estate', 'gagal', 'emotional', 'management', 'tidak', 'bagus', 'skill', 'masalah', 'solving', 'kalah', 'anies', 'ganjar', 'tidak', 'dengar', 'yang', 'diktator', 'cawapresnya', 'hasil', 'praktik', 'nepotisme', 'tambahin', 'saja', 'deh']"
netizen geger haikal hassan politik identitas jatuh dukung anies aku tolak larang masuk masjid warganet sebut masjid masjid larang fitnah laknat kutuk,Politik,"['netizen', 'geger', 'haikal', 'hassan', 'politik', 'identitas', 'jatuh', 'dukung', 'anies', 'aku', 'tolak', 'larang', 'masuk', 'masjid', 'warganet', 'sebut', 'masjid', 'masjid', 'larang', 'fitnah', 'laknat', 'kutuk']"
dedikasi prabowo maju indonesia bukti nyata pihak rakyat buktinyata tiadahenti,Politik,"['dedikasi', 'prabowo', 'maju', 'indonesia', 'bukti', 'nyata', 'pihak', 'rakyat', 'buktinyata', 'tiadahenti']"
gerak jalan sabtu biru ceria dukung warga kabupaten malang menang prabowogibran,Politik,"['gerak', 'jalan', 'sabtu', 'biru', 'ceria', 'dukung', 'warga', 'kabupaten', 'malang', 'menang', 'prabowogibran']"
calon presiden republik indonesia nomor urut ganjar pranowo konstitusi atur dasar negara hormat tegak,Ideologi,"['calon', 'presiden', 'republik', 'indonesia', 'nomor', 'urut', 'ganjar', 'pranowo', 'konstitusi', 'atur', 'dasar', 'negara', 'hormat', 'tegak']"
abah anies angkat martabat tani terus terima bansos hasil,Sosial Budaya,"['abah', 'anies', 'angkat', 'martabat', 'tani', 'terus', 'terima', 'bansos', 'hasil']"
calon presiden republik indonesia ganjar pranowo percaya mahfud md regulasi hukum investor sahabat tidak rumit,Politik,"['calon', 'presiden', 'republik', 'indonesia', 'ganjar', 'pranowo', 'percaya', 'mahfud', 'md', 'regulasi', 'hukum', 'investor', 'sahabat', 'tidak', 'rumit']"
video tidak ulang kali tonton video emosi tetap dengki jokowi anies publik,Politik,"['video', 'tidak', 'ulang', 'kali', 'tonton', 'video', 'emosi', 'tetap', 'dengki', 'jokowi', 'anies', 'publik']"
brodi baliho spanduk caleg psi jarang cantum photo prabowo,Politik,"['brodi', 'baliho', 'spanduk', 'caleg', 'psi', 'jarang', 'cantum', 'photo', 'prabowo']"
ainunnajib tegang kali lagi nyata cinta perintah jokowi melulu ganjar bahkan kilogram mode cari aman mahfud hebat bahagia new year,Politik,"['ainunnajib', 'tegang', 'kali', 'lagi', 'nyata', 'cinta', 'perintah', 'jokowi', 'melulu', 'ganjar', 'bahkan', 'kilogram', 'mode', 'cari', 'aman', 'mahfud', 'hebat', 'bahagia', 'new', 'year']"
kapitalisme neoliberal tidak cocok indonesia prabowo kalimantan,Ideologi,"['kapitalisme', 'neoliberal', 'tidak', 'cocok', 'indonesia', 'prabowo', 'kalimantan']"
anies bahas gaza gorontalo beliau gaza lemah duduk praktek aparheid tindas ajar orang gaza juang jihad,Politik,"['anies', 'bahas', 'gaza', 'gorontalo', 'beliau', 'gaza', 'lemah', 'duduk', 'praktek', 'aparheid', 'tindas', 'ajar', 'orang', 'gaza', 'juang', 'jihad']"
yakin jabar prabowo menang putar berbuatbaik untukmasyarakat,Ideologi,"['yakin', 'jabar', 'prabowo', 'menang', 'putar', 'berbuatbaik', 'untukmasyarakat']"
pilih sudah bukti janji manis duet calon nomor ganjar pranowo mahfud md calon presiden rekam jejak positif,Politik,"['pilih', 'sudah', 'bukti', 'janji', 'manis', 'duet', 'calon', 'nomor', 'ganjar', 'pranowo', 'mahfud', 'md', 'calon', 'presiden', 'rekam', 'jejak', 'positif']"
saya suka deh prinsip jujur pasang ganjar pranowo mahfud md pimpin jujur saudara laki,Ideologi,"['saya', 'suka', 'deh', 'prinsip', 'jujur', 'pasang', 'ganjar', 'pranowo', 'mahfud', 'md', 'pimpin', 'jujur', 'saudara', 'laki']"
